CustomerID,Recency,Frequency,Monetary,Cluster,SegmentLabel
12923,64,3,770.42,1,Recent moderate customers
12924,88,12,2469.4,3,Lapsed higher-spend customers
12925,5,3,729.33,1,Recent moderate customers
12926,411,4,1523.97,3,Lapsed higher-spend customers
12927,395,1,197.31,0,Inactive low-value customers
12928,35,12,4304.89,2,High-value loyal customers
12929,312,1,117.85,0,Inactive low-value customers
12930,78,2,415.8,1,Recent moderate customers
12931,22,57,92347.34,2,High-value loyal customers
12932,539,8,1698.56,3,Lapsed higher-spend customers
12933,24,8,1636.63,2,High-value loyal customers
12934,737,1,181.65,0,Inactive low-value customers
12935,2,15,4243.86,2,High-value loyal customers
12936,17,4,1063.9,1,Recent moderate customers
12937,15,9,3097.61,2,High-value loyal customers
12938,26,1,114.14,1,Recent moderate customers
12939,64,20,25264.8,2,High-value loyal customers
12940,55,2,899.69,1,Recent moderate customers
12941,724,1,377.49,0,Inactive low-value customers
12942,131,3,675.6,3,Lapsed higher-spend customers
12943,558,2,496.5,0,Inactive low-value customers
12944,36,2,604.51,1,Recent moderate customers
12945,288,2,900.11,3,Lapsed higher-spend customers
12946,437,1,324.45,0,Inactive low-value customers
12947,144,6,1603.99,3,Lapsed higher-spend customers
12948,16,9,2317.43,2,High-value loyal customers
12949,31,22,15526.7,2,High-value loyal customers
12950,2,3,1843.0,1,Recent moderate customers
12951,9,15,3213.7200000000003,2,High-value loyal customers
12952,6,4,1387.79,1,Recent moderate customers
12953,10,2,828.8100000000001,1,Recent moderate customers
12954,639,1,162.45,0,Inactive low-value customers
12955,1,11,4757.16,2,High-value loyal customers
12956,306,4,521.89,3,Lapsed higher-spend customers
12957,10,13,8706.97,2,High-value loyal customers
12958,400,2,467.34,0,Inactive low-value customers
12959,484,1,150.95,0,Inactive low-value customers
12960,414,4,1322.0700000000002,3,Lapsed higher-spend customers
12961,379,1,211.99,0,Inactive low-value customers
12962,7,2,266.39,1,Recent moderate customers
12963,8,12,3235.79,2,High-value loyal customers
12964,437,1,132.24,0,Inactive low-value customers
12965,89,1,769.8100000000001,0,Inactive low-value customers
12966,10,1,160.18,1,Recent moderate customers
12967,358,3,2938.52,3,Lapsed higher-spend customers
12968,112,1,135.95,0,Inactive low-value customers
12969,603,1,122.45,0,Inactive low-value customers
12970,7,10,1453.6,2,High-value loyal customers
12971,4,116,15704.6,2,High-value loyal customers
12972,414,4,1161.2,3,Lapsed higher-spend customers
12973,414,1,385.55,0,Inactive low-value customers
12974,198,2,408.95,0,Inactive low-value customers
12975,437,6,2100.09,3,Lapsed higher-spend customers
12976,212,8,3156.38,3,Lapsed higher-spend customers
12977,156,4,513.88,3,Lapsed higher-spend customers
12978,385,5,2502.82,3,Lapsed higher-spend customers
12979,729,1,517.7,0,Inactive low-value customers
12980,158,21,16245.78,2,High-value loyal customers
12981,30,2,372.21999999999997,1,Recent moderate customers
12982,243,8,2744.81,3,Lapsed higher-spend customers
12983,598,1,490.08,0,Inactive low-value customers
12984,19,1,97.5,1,Recent moderate customers
12985,1,2,1239.38,1,Recent moderate customers
12986,429,10,2729.84,3,Lapsed higher-spend customers
12987,74,5,1312.21,3,Lapsed higher-spend customers
12988,292,1,505.82,0,Inactive low-value customers
12989,3,33,13551.75,2,High-value loyal customers
12990,31,7,955.5,1,Recent moderate customers
12991,23,3,764.82,1,Recent moderate customers
12992,725,1,93.35,0,Inactive low-value customers
12993,23,8,1259.63,1,Recent moderate customers
12994,4,3,974.42,1,Recent moderate customers
12995,85,1,211.32,0,Inactive low-value customers
12996,376,1,355.5,0,Inactive low-value customers
12997,22,8,2110.91,2,High-value loyal customers
12998,493,3,920.08,3,Lapsed higher-spend customers
12999,196,3,455.88,0,Inactive low-value customers
13000,107,4,1032.5,3,Lapsed higher-spend customers
13001,4,33,24042.65,2,High-value loyal customers
13002,318,3,414.13,0,Inactive low-value customers
13003,106,3,149.05,0,Inactive low-value customers
13004,12,36,11650.85,2,High-value loyal customers
13005,174,4,999.68,3,Lapsed higher-spend customers
13006,56,1,81.57,0,Inactive low-value customers
13007,580,1,175.25,0,Inactive low-value customers
13008,323,3,612.13,3,Lapsed higher-spend customers
13009,673,1,234.0,0,Inactive low-value customers
13010,374,2,330.12,0,Inactive low-value customers
13011,372,1,50.550000000000004,0,Inactive low-value customers
13012,9,11,2957.83,2,High-value loyal customers
13013,1,29,11097.43,2,High-value loyal customers
13014,11,11,5381.08,2,High-value loyal customers
13015,53,11,6579.78,2,High-value loyal customers
13016,73,3,789.89,1,Recent moderate customers
13017,7,1,204.0,1,Recent moderate customers
13018,16,35,9763.16,2,High-value loyal customers
13019,379,6,1229.95,3,Lapsed higher-spend customers
13020,563,2,618.96,0,Inactive low-value customers
13021,4,17,4887.24,2,High-value loyal customers
13022,430,1,65.3,0,Inactive low-value customers
13023,64,3,1449.03,3,Lapsed higher-spend customers
13024,471,2,555.87,0,Inactive low-value customers
13025,732,1,323.39,0,Inactive low-value customers
13026,1,9,1733.08,2,High-value loyal customers
13027,114,19,17239.2,2,High-value loyal customers
13028,23,2,661.3199999999999,1,Recent moderate customers
13029,31,5,1927.3,1,Recent moderate customers
13030,11,2,752.44,1,Recent moderate customers
13031,407,5,3292.84,3,Lapsed higher-spend customers
13032,52,9,2815.96,2,High-value loyal customers
13033,357,2,220.55,0,Inactive low-value customers
13034,55,3,756.82,1,Recent moderate customers
13035,74,3,1364.2,3,Lapsed higher-spend customers
13036,685,1,307.1,0,Inactive low-value customers
13037,138,12,3914.9500000000003,3,Lapsed higher-spend customers
13038,80,3,908.46,3,Lapsed higher-spend customers
13039,584,4,1010.73,3,Lapsed higher-spend customers
13040,9,2,676.99,1,Recent moderate customers
13041,451,4,799.13,3,Lapsed higher-spend customers
13042,598,3,1488.59,3,Lapsed higher-spend customers
13043,273,1,516.42,0,Inactive low-value customers
13044,291,11,4848.05,3,Lapsed higher-spend customers
13045,99,3,808.9200000000001,3,Lapsed higher-spend customers
13046,31,3,949.25,1,Recent moderate customers
13047,32,24,8428.53,2,High-value loyal customers
13048,14,9,4049.13,2,High-value loyal customers
13049,64,4,1408.24,3,Lapsed higher-spend customers
13050,15,35,11986.52,2,High-value loyal customers
13051,579,2,155.8,0,Inactive low-value customers
13052,212,7,3119.33,3,Lapsed higher-spend customers
13053,622,1,127.65,0,Inactive low-value customers
13055,78,4,2321.11,3,Lapsed higher-spend customers
13056,551,1,209.48,0,Inactive low-value customers
13057,530,3,709.59,3,Lapsed higher-spend customers
13058,25,3,271.40000000000003,1,Recent moderate customers
13059,250,10,2291.77,3,Lapsed higher-spend customers
13060,254,1,307.53000000000003,0,Inactive low-value customers
13061,72,1,248.61,0,Inactive low-value customers
13062,191,1,346.98,0,Inactive low-value customers
13063,481,1,188.4,0,Inactive low-value customers
13064,13,6,1666.84,1,Recent moderate customers
13065,373,5,1055.05,3,Lapsed higher-spend customers
13066,24,2,470.8,1,Recent moderate customers
13067,82,3,508.51,1,Recent moderate customers
13068,10,2,344.0,1,Recent moderate customers
13069,1,38,9284.45,2,High-value loyal customers
13070,192,4,751.7,3,Lapsed higher-spend customers
13071,612,1,129.22,0,Inactive low-value customers
13072,267,1,177.15,0,Inactive low-value customers
13073,411,2,418.08,0,Inactive low-value customers
13074,511,4,1378.74,3,Lapsed higher-spend customers
13075,130,1,919.61,0,Inactive low-value customers
13076,458,1,135.4,0,Inactive low-value customers
13077,1,11,2740.65,2,High-value loyal customers
13078,3,57,29018.06,2,High-value loyal customers
13079,4,6,419.18,1,Recent moderate customers
13080,179,4,280.73,0,Inactive low-value customers
13081,12,28,56838.37,2,High-value loyal customers
13082,126,21,7335.75,2,High-value loyal customers
13083,4,3,395.43,1,Recent moderate customers
13084,492,1,122.39999999999999,0,Inactive low-value customers
13085,158,8,2433.28,3,Lapsed higher-spend customers
13086,383,1,439.33000000000004,0,Inactive low-value customers
13087,726,1,313.64,0,Inactive low-value customers
13088,417,1,236.11,0,Inactive low-value customers
13089,3,203,113416.91,2,High-value loyal customers
13090,9,24,13091.74,2,High-value loyal customers
13091,28,3,2321.82,1,Recent moderate customers
13092,71,12,2140.28,3,Lapsed higher-spend customers
13093,276,55,54144.25,2,High-value loyal customers
13094,21,13,2209.44,2,High-value loyal customers
13095,71,1,74.39999999999999,0,Inactive low-value customers
13096,394,1,419.7000000000001,0,Inactive low-value customers
13097,33,28,13324.1,2,High-value loyal customers
13098,1,28,28882.44,2,High-value loyal customers
13099,99,1,207.36,0,Inactive low-value customers
13101,234,4,695.4,3,Lapsed higher-spend customers
13102,1,37,11380.1,2,High-value loyal customers
13103,40,3,709.64,1,Recent moderate customers
13104,3,9,1709.1,2,High-value loyal customers
13105,436,1,72.0,0,Inactive low-value customers
13106,133,2,603.46,0,Inactive low-value customers
13107,44,9,5253.07,2,High-value loyal customers
13108,373,2,748.46,0,Inactive low-value customers
13109,60,3,1134.03,1,Recent moderate customers
13110,31,12,2957.4700000000003,2,High-value loyal customers
13111,719,1,321.88000000000005,0,Inactive low-value customers
13112,541,1,20.599999999999998,0,Inactive low-value customers
13113,1,37,18230.07,2,High-value loyal customers
13114,731,1,234.38,0,Inactive low-value customers
13115,12,10,5494.7,2,High-value loyal customers
13116,138,1,501.14,0,Inactive low-value customers
13117,22,18,2255.66,2,High-value loyal customers
13118,20,9,2415.41,2,High-value loyal customers
13119,669,1,134.9,0,Inactive low-value customers
13120,239,1,30.6,0,Inactive low-value customers
13121,269,1,283.73,0,Inactive low-value customers
13122,94,2,922.39,3,Lapsed higher-spend customers
13123,473,2,506.75,0,Inactive low-value customers
13124,90,4,4641.66,3,Lapsed higher-spend customers
13125,524,1,148.62,0,Inactive low-value customers
13126,5,13,3774.81,2,High-value loyal customers
13127,78,1,259.17,0,Inactive low-value customers
13128,631,1,263.5,0,Inactive low-value customers
13129,452,2,233.25,0,Inactive low-value customers
13130,94,1,64.0,0,Inactive low-value customers
13131,23,7,3313.77,2,High-value loyal customers
13132,262,1,77.3,0,Inactive low-value customers
13133,274,3,200.45,0,Inactive low-value customers
13134,86,6,2475.23,3,Lapsed higher-spend customers
13135,197,2,3371.45,3,Lapsed higher-spend customers
13136,56,13,6274.56,2,High-value loyal customers
13137,11,16,7586.94,2,High-value loyal customers
13138,22,7,1274.01,1,Recent moderate customers
13139,16,8,8202.98,2,High-value loyal customers
13140,108,5,1054.92,3,Lapsed higher-spend customers
13141,85,17,7656.08,2,High-value loyal customers
13142,19,1,307.09000000000003,1,Recent moderate customers
13143,585,1,405.1,0,Inactive low-value customers
13144,333,2,135.35,0,Inactive low-value customers
13145,40,7,1128.52,3,Lapsed higher-spend customers
13146,26,1,228.91,1,Recent moderate customers
13147,10,4,712.8,1,Recent moderate customers
13148,29,26,8497.82,2,High-value loyal customers
13149,14,4,1676.06,1,Recent moderate customers
13150,484,3,449.96999999999997,0,Inactive low-value customers
13151,296,3,2465.21,3,Lapsed higher-spend customers
13152,417,7,2146.38,3,Lapsed higher-spend customers
13153,6,1,486.22,1,Recent moderate customers
13154,399,3,1624.84,3,Lapsed higher-spend customers
13155,33,6,1370.48,1,Recent moderate customers
13156,385,3,1586.54,3,Lapsed higher-spend customers
13157,49,9,5687.36,2,High-value loyal customers
13158,95,5,1508.18,3,Lapsed higher-spend customers
13159,9,4,1429.35,1,Recent moderate customers
13160,22,1,91.8,1,Recent moderate customers
13161,313,2,472.13,0,Inactive low-value customers
13162,122,16,9275.49,2,High-value loyal customers
13163,610,1,17.65,0,Inactive low-value customers
13164,569,2,372.2,0,Inactive low-value customers
13165,46,3,1451.1599999999999,1,Recent moderate customers
13166,283,2,875.93,3,Lapsed higher-spend customers
13167,19,5,1125.15,1,Recent moderate customers
13168,36,5,1840.73,1,Recent moderate customers
13169,64,3,840.08,1,Recent moderate customers
13170,27,1,108.81,1,Recent moderate customers
13171,22,3,468.41,1,Recent moderate customers
13172,400,1,69.6,0,Inactive low-value customers
13173,4,11,2399.82,2,High-value loyal customers
13174,16,12,7995.36,2,High-value loyal customers
13175,582,2,831.45,0,Inactive low-value customers
13176,46,1,481.49,1,Recent moderate customers
13177,65,2,512.2,1,Recent moderate customers
13178,26,21,14059.19,2,High-value loyal customers
13179,619,1,572.3100000000001,0,Inactive low-value customers
13180,607,1,86.10000000000001,0,Inactive low-value customers
13181,381,1,359.69,0,Inactive low-value customers
13182,45,1,121.18,0,Inactive low-value customers
13183,8,15,7036.18,2,High-value loyal customers
13184,15,10,1668.95,2,High-value loyal customers
13185,268,1,71.4,0,Inactive low-value customers
13186,40,3,1575.89,1,Recent moderate customers
13187,337,4,341.36,0,Inactive low-value customers
13188,11,1,114.6,1,Recent moderate customers
13189,19,2,260.68,1,Recent moderate customers
13190,544,3,570.66,0,Inactive low-value customers
13191,658,1,164.69,0,Inactive low-value customers
13192,95,6,2558.58,3,Lapsed higher-spend customers
13193,61,1,112.08,0,Inactive low-value customers
13194,136,2,472.78,0,Inactive low-value customers
13195,414,1,136.73,0,Inactive low-value customers
13196,11,7,3068.84,2,High-value loyal customers
13197,610,1,373.01000000000005,0,Inactive low-value customers
13198,10,8,4974.2300000000005,2,High-value loyal customers
13199,4,67,15964.210000000001,2,High-value loyal customers
13200,19,4,870.09,1,Recent moderate customers
13201,502,4,1233.06,3,Lapsed higher-spend customers
13202,394,7,1580.3,3,Lapsed higher-spend customers
13203,10,10,2648.25,2,High-value loyal customers
13204,731,1,966.6600000000001,0,Inactive low-value customers
13205,443,1,2803.2,3,Lapsed higher-spend customers
13206,400,13,8308.19,3,Lapsed higher-spend customers
13207,15,4,535.86,1,Recent moderate customers
13208,59,9,1976.3,3,Lapsed higher-spend customers
13209,30,13,8509.51,2,High-value loyal customers
13210,94,1,353.48,0,Inactive low-value customers
13211,10,10,2618.77,2,High-value loyal customers
13212,20,3,786.83,1,Recent moderate customers
13213,57,11,3851.52,2,High-value loyal customers
13214,418,7,3264.23,3,Lapsed higher-spend customers
13215,402,1,81.6,0,Inactive low-value customers
13216,268,1,333.74,0,Inactive low-value customers
13217,122,4,666.48,3,Lapsed higher-spend customers
13218,127,1,62.64,0,Inactive low-value customers
13219,618,1,76.23,0,Inactive low-value customers
13220,78,5,1336.0900000000001,3,Lapsed higher-spend customers
13221,240,2,847.41,3,Lapsed higher-spend customers
13222,577,1,88.5,0,Inactive low-value customers
13223,200,6,969.12,3,Lapsed higher-spend customers
13224,60,2,2155.95,3,Lapsed higher-spend customers
13225,3,16,16260.07,2,High-value loyal customers
13226,273,2,312.46,0,Inactive low-value customers
13227,202,1,257.7,0,Inactive low-value customers
13228,81,1,358.0,0,Inactive low-value customers
13229,226,1,160.95,0,Inactive low-value customers
13230,4,30,6120.01,2,High-value loyal customers
13232,13,7,1328.35,1,Recent moderate customers
13233,74,4,1176.46,3,Lapsed higher-spend customers
13234,673,2,346.5,0,Inactive low-value customers
13235,212,1,1031.07,0,Inactive low-value customers
13236,25,2,744.85,1,Recent moderate customers
13237,388,1,643.0,0,Inactive low-value customers
13238,17,6,1006.63,1,Recent moderate customers
13239,262,5,1594.69,3,Lapsed higher-spend customers
13240,96,8,1475.79,3,Lapsed higher-spend customers
13241,412,1,112.53,0,Inactive low-value customers
13242,112,7,699.4,3,Lapsed higher-spend customers
13243,203,5,1220.38,3,Lapsed higher-spend customers
13244,93,1,121.74000000000001,0,Inactive low-value customers
13245,51,2,989.22,1,Recent moderate customers
13246,18,11,3351.75,2,High-value loyal customers
13247,18,4,501.12,1,Recent moderate customers
13248,125,2,465.68,0,Inactive low-value customers
